,Unnamed: 0,customerID,gender,SeniorCitizen,Partner,Dependents,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MultipleLines,DSL,Fiber optic,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check,Month-to-month,One year,Two year,tenure,MonthlyCharges,TotalCharges,pre,Churn
712,376,6158-HDPXZ,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2609775282204942,-1.2961480836971182,-0.9825823287327805,0,0
713,1401,5419-CONWX,0,1,0,0,1,0,1,1,0,1,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.138614075240971,1.1948449771016438,-0.7940667222420283,1,1
714,6344,9286-DOJGF,0,1,1,0,1,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24817172519362482,0.36339867003852466,0.3018072345317575,0,1
715,6852,2408-PSJVE,1,0,1,1,1,0,1,1,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4928986311526712,-0.07323611093426054,0.3262803982965451,0,0
716,5635,2087-QAREY,0,0,1,0,1,0,1,1,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.40443335736383207,-0.3141380590571763,-0.4617825669928198,0,0
717,5877,6777-TGHTM,0,0,0,0,1,1,0,1,0,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8599889900912407,1.434073995029262,1.6183234694174142,0,1
718,1245,6507-ZJSUR,1,1,1,0,1,0,0,0,0,1,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.36364553970399105,0.882007030580913,-0.03801754497708103,1,0
719,6022,5025-GOOKI,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.4860089926835142,-1.5119560788905637,-0.8370527958657877,0,0
720,5927,6080-LNESI,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7784133547715586,-1.3162232460406946,-0.4365643714898054,0,0
721,5924,2236-HILPA,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2270793490298102,-1.453403522055133,-0.44385665183669315,0,0
722,4570,1386-ZIKUV,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.016250622261448,-1.5102831486952655,-0.9350809112409789,0,0
723,1992,3365-SAIGS,0,0,0,0,1,0,1,0,0,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.6083724456630374,0.6511426636297851,-0.39387179521746857,1,0
724,2499,6061-GWWAV,1,0,0,1,1,1,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.370535178173148,0.20447030148521209,0.3129601338858213,0,0
725,6628,9979-RGMZT,0,0,0,0,1,0,1,0,0,1,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.016250622261448,1.0024580046423708,-0.7080042681171483,0,0
726,1446,8445-DNBAE,1,0,0,1,1,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,-0.46972056721989297,-0.9714294293787167,1,0
727,3836,6872-HXFNF,0,0,1,0,1,0,0,1,1,0,0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3086549843494926,-0.19201415480042036,0.7021376218723584,0,0
728,5610,1320-HTRDR,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.179401892900812,0.38180090218680285,-0.8944202397092611,1,1
729,3031,3923-CSIHK,0,1,1,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7376255371117175,0.23291011480527837,0.5614395069441707,0,1
730,1143,2446-ZKVAF,1,0,1,0,1,0,1,0,0,0,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5675846280031963,-0.24387499085465933,-0.5087872966591367,0,0
731,469,4640-UHDOS,0,0,1,1,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7715237163024016,-0.2723148041747256,-0.662444448488605,0,1
732,4227,5457-COLHT,1,0,1,1,1,1,1,0,1,1,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5125940726486977,0.5541127123024998,1.5086231901433347,0,0
733,3536,2254-DLXRI,0,0,0,0,1,0,1,0,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2609775282204942,0.503924806443559,-0.9582897787227146,1,0
734,6445,5339-PXDVH,1,0,0,0,1,1,0,0,0,1,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.138614075240971,0.8886987513621052,-0.8278866478136626,1,0
735,3090,2386-LAHRK,1,0,0,0,1,0,0,0,0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2609775282204942,-0.354288383744329,-0.9698716357442423,1,1
736,3537,5062-CJJKH,1,0,1,1,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.2820699043843089,-0.349269593158435,-0.38199644084451817,0,0
737,6847,8930-XOTDP,0,0,1,1,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5675846280031963,-0.2723148041747256,-0.5051072914066825,0,0
738,6656,4779-ZGICK,1,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6560499017920354,-1.3563735707278473,-0.4642208526815625,0,0
739,2760,9534-NSXEM,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.24128208672446785,-1.453403522055133,-0.7251399980963676,0,0
740,3682,3716-BDVDB,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,0.16766583718865521,-0.9628276993100969,1,1
741,4933,9842-EFSYY,0,0,0,1,0,1,1,1,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.138614075240971,-0.23049154929227492,-0.8929979063908278,0,0
742,3312,9122-UMROB,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2609775282204942,-1.465114033422219,-0.9848625773861416,0,0
743,5003,1867-BDVFH,1,0,1,1,1,0,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8530993516220837,0.34332350769494807,-0.6173587399662058,1,1
744,3448,5949-EBSQK,1,0,1,1,1,0,0,0,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.138614075240971,-0.08829248269194263,-0.8903790069473635,0,1
745,654,4160-AMJTL,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.975462804601607,-1.4868621259610935,-0.9198416256863373,0,1
746,2493,8622-ZLFKO,0,0,1,0,1,0,1,0,0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.057038439921289,0.8920446117527011,-0.762730235797817,1,0
747,4216,2990-IAJSV,1,0,0,0,1,1,1,1,1,1,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,0.9338678666351518,2.0008859786372697,0,0
748,5721,6064-ZATLR,0,0,0,0,1,1,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2004942690646268,-0.3760364762832033,-0.3173367166541572,0,0
749,2888,7409-KIUTL,0,1,0,1,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,0.23123718460998044,-0.9619697839751689,1,1
750,3099,5505-OVWQW,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6083724456630374,-1.470132824008113,-0.8343435895449626,0,0
751,2742,3948-KXDUF,1,0,0,0,1,1,1,1,1,0,0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3902306196691745,0.1559553258215692,1.014193036592739,0,0
752,4781,9814-AOUDH,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8599889900912407,-1.4918809165469873,-0.519691852100458,0,0
753,7024,7398-LXGYX,1,0,1,0,1,1,0,1,0,0,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4928986311526712,0.6929659185122358,0.6433929981491324,0,0
754,2982,5266-PFRQK,1,0,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8192011724313997,-1.4467118012739406,-0.5101644765388895,0,0
755,3547,1568-BEKZM,1,1,1,0,1,1,1,1,1,1,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5533818903085388,0.8686235890185287,1.8657191599474332,0,0
756,4275,2692-PFYTJ,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2609775282204942,-1.282764642134734,-0.9824017149780587,0,0
757,3803,2533-QVMSK,1,0,1,0,1,0,1,0,1,1,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.1862915313699691,1.0041309348376688,1.5518576076798365,0,1
758,3287,5828-AVIPD,1,0,1,1,1,0,0,0,1,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5267968103433552,1.2333223715934987,-0.14715340626765544,0,1
759,164,2907-ILJBN,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.8530993516220837,-1.4550764522504307,-0.8884148323647652,0,0
760,2868,5226-NOZFC,1,0,0,0,1,0,1,0,0,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.24128208672446785,0.7247515922228984,-0.02481016416305827,1,0
761,1546,7114-AEOZE,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.145503713710128,-1.4801704051799012,-0.4846527836844524,0,0
762,5943,2202-CUYXZ,1,0,0,0,1,0,0,1,0,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,0.6946388487075337,-0.9557160327179308,1,1
763,6393,3466-RITXD,1,0,0,0,1,1,1,0,0,1,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.24128208672446785,0.9472513081975362,0.06698677667423504,0,0
764,4139,7278-CKDNC,1,1,0,0,1,0,1,0,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.32285772204415,0.5490939217166055,-0.05102173531704198,1,0
765,6898,1956-YIFGE,1,0,1,1,1,0,1,1,0,1,1,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.40443335736383207,1.203209628078134,-0.05020897342079435,0,0
766,6974,0422-UXFAP,0,0,1,0,1,0,0,1,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7784133547715586,1.1630593033909813,1.2399602299948373,0,0
767,5412,3733-UOCWF,1,1,1,0,1,0,1,0,1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1862915313699691,0.7180598714417062,1.3773169904606741,0,0
768,5066,7191-ADRGF,1,0,1,0,0,0,1,1,0,1,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4928986311526712,-0.3275215006195607,0.08534164949782547,0,0
769,936,5709-LVOEQ,0,0,1,1,1,1,1,1,0,1,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.3017653458803353,0.5608044330836915,-0.9575221702651475,0,0
770,5119,6034-YMTOB,0,0,0,0,1,0,0,0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0978262575811302,0.3868196927726971,-0.8136633146293304,1,0
771,3906,6372-RFVNS,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,0.4922142950764726,-0.958447815758096,1,1
772,3394,9052-DHNKM,1,0,0,0,1,1,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.24128208672446785,-0.08494662230134677,-0.27972390223336757,0,0
773,2650,5609-IMCGG,0,0,0,0,1,1,0,1,0,0,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6899480809827195,0.6779095467545534,-0.40583745646777974,0,0
774,3763,2959-MJHIC,1,0,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.138614075240971,0.5440751311307113,-0.8552270549346567,1,1
775,4733,1319-YLZJG,1,0,1,0,1,1,1,1,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8123115339622426,0.6862741977310436,-0.5606008675449182,1,0
776,6339,7623-TRNQN,1,0,0,1,1,0,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2609775282204942,-0.474739357805787,-0.9714971595367374,0,1
777,4390,0377-JBKKT,1,0,1,1,1,1,1,0,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.40443335736383207,-0.20539759636280452,-0.4197672923006893,0,0
778,2919,1936-CZAKF,1,0,1,0,0,0,1,0,0,1,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6968377194518764,-0.48310400878227716,0.09412399332116722,0,0
779,5592,5063-IUOKK,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.7715237163024016,-1.4835162655704972,-0.8740334621450515,0,0
780,1738,8646-JCOMS,0,0,1,0,1,0,1,1,1,0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3902306196691745,0.8853528909715089,1.7743060233389238,0,0
781,866,0979-MOZQI,1,0,1,0,0,0,0,0,1,1,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2270793490298102,-0.8394381403807568,0.06141032699720304,0,0
782,700,1525-LNLOJ,1,0,1,1,1,0,0,1,0,1,0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3902306196691745,-0.026394065465915825,0.8977648949552767,0,0
783,3905,5759-RCVCB,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.179401892900812,-0.9665808352234068,-0.9448340539959497,0,1
784,1289,9968-FFVVH,1,0,0,0,1,1,1,1,1,0,0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2678671666896513,0.15762825601686714,0.8623871757491681,0,0
785,2568,2266-FUBDZ,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.6899480809827195,-1.4968997071328813,-0.8681183616779166,0,0
786,2783,4760-THGOT,0,0,1,0,1,1,1,0,0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4521108134928301,1.0041309348376688,0.8605584614826111,0,0
787,1775,2307-FYNNL,1,1,0,0,1,1,0,1,1,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3494428020093336,1.504337063231779,2.2155680028433253,0,0
788,2729,1143-NMNQJ,0,0,0,0,1,0,0,0,0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2201897105606532,0.7230786620276005,-0.9173581865589142,1,1
789,4061,1629-DQQVB,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7307358986425606,-0.4680476370245948,-0.6736650780006892,0,0
790,1586,3766-EJLFL,0,0,1,1,1,1,0,1,1,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4718062549888566,1.504337063231779,2.3963397946003857,0,0
791,5551,8457-XIGKN,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.4860089926835142,-1.4885350561563913,-0.833214753577952,0,0
792,2333,4981-FLTMF,0,0,1,1,1,1,1,0,1,0,0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0231402607306048,0.03717728195540939,0.6711623629375906,0,0
793,405,7606-BPHHN,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,-1.4818433353751994,-0.3308375948196027,0,0
794,3067,7005-CCBKV,1,0,0,0,1,0,1,0,0,0,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.057038439921289,0.6795824769498519,-0.742817569339752,1,1
795,163,4648-YPBTM,1,0,0,0,1,0,1,1,1,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8599889900912407,0.3282671359372662,0.7932572611294454,0,0
796,3834,2325-ZUSFD,0,0,1,1,1,1,0,0,0,1,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0231402607306048,0.20112444109461575,0.7729607904425968,0,1
797,3679,1240-KNSEZ,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.2609775282204942,-1.471805754203411,-0.9849528842635026,0,1
798,3762,0430-IHCDJ,1,0,0,0,1,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.6899480809827195,-0.5048521013211514,-0.6557165861252223,0,0
799,6740,7957-RYHQD,0,1,0,0,1,1,1,0,0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.32974736051330694,0.505597736638857,0.46616575132848515,0,1
800,2899,6164-HAQTX,1,0,0,0,0,1,1,1,1,1,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5941697079683799,-0.3392320119866467,0.7618304678078733,0,0
801,6727,0749-IRGQE,0,1,1,0,0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7715237163024016,-0.6286489357732056,-0.755415378731589,0,0
802,4267,1227-UDMZR,0,0,1,0,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,0.9054280533150855,2.003211380729311,0,0
803,3449,5473-KHBPS,0,0,1,1,1,0,1,1,0,1,0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8192011724313997,1.0576647010872058,1.2528741134574373,0,0
804,6872,5297-MDOIR,0,0,1,0,1,1,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2678671666896513,0.5708420142554801,1.3650126784202596,0,0
805,3781,8873-TMKGR,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.11891863374494469,-1.5052643581093716,-0.7549412676254446,0,0
806,2604,6481-ESCNL,0,0,0,0,1,0,0,1,0,1,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.11891863374494469,1.2199389300311143,0.30582589057431486,0,0
807,1878,0463-WZZKO,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.179401892900812,-1.4500576616645366,-0.9637307680837053,0,0
808,2999,1038-RQOST,1,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5267968103433552,-1.4550764522504307,-0.8066645316338653,0,0
809,6181,4937-QPZPO,1,0,1,1,1,0,0,1,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.1862915313699691,1.1981908374922403,1.8241554196421075,0,0
810,3658,3604-WLABM,0,0,0,0,1,0,0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8938871692819248,-0.3291944308148586,-0.73078417793142,0,0
811,4838,1360-XFJMR,0,0,1,0,1,0,1,1,1,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4310184373290156,1.5260851557706534,2.322243001725817,0,0
812,1104,8717-VCTXJ,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.41132299583298904,-1.4902079863516895,-0.615010761154824,0,0
813,5706,5196-SGOAK,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2609775282204942,0.3884926229679951,-0.9598475723571892,1,1
814,2350,8739-XNIKG,0,0,0,0,1,0,0,0,0,1,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0978262575811302,0.6661990353874675,-0.8022394946431842,1,0
815,5642,2320-TZRRH,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.4860089926835142,-1.4918809165469873,-0.8119926373981549,0,0
816,2517,5186-SAMNZ,1,1,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2609775282204942,0.18104927875103963,-0.9626470855553751,1,1
817,4705,5760-FXFVO,1,0,0,0,1,1,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.057038439921289,0.4972330856623668,-0.7705417806895296,1,0
818,38,5380-WJKOV,1,0,0,0,1,0,1,1,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0850204545542606,1.4139988326856854,0.6085796969265289,1,1
819,1975,4703-MQYKT,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.44522117502367314,-1.4885350561563913,-0.8177497008299084,0,0
820,603,2001-MCUUW,1,0,0,0,1,0,1,1,1,1,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5744742664723533,1.490953621669395,1.2199346799400712,0,0
821,2305,4947-DSMXK,1,0,1,1,1,0,1,0,0,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0850204545542606,1.124581908899127,0.5457035335640444,0,0
822,6779,0076-LVEPS,1,0,0,1,0,1,1,1,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.11891863374494469,-0.6386865169449936,-0.43301982655339244,0,0
823,4932,5566-SOEZD,1,0,1,1,1,1,1,0,0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.2004942690646268,0.5541127123024998,0.003749385802307181,0,0
824,849,7408-OFWXJ,0,0,1,1,1,1,1,1,1,1,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.634957525628221,0.8602589380420385,1.9456633231311167,0,0
825,3720,1097-FSPVW,0,0,0,0,1,1,0,1,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.41132299583298904,-0.31915684964307056,0.11451077088537676,0,0
826,126,4412-YLTKF,0,1,0,0,1,0,0,1,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.2004942690646268,0.46712034214700215,-0.029777042417904437,1,1
827,4415,0420-TXVSG,1,0,1,0,1,1,1,1,0,0,0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.3902306196691745,0.06729002547077359,1.0055687298047786,0,0
828,4638,7817-BOQPW,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.2201897105606532,0.3834738323821008,-0.918938556912729,1,1
829,3550,0963-ZBDRN,1,0,0,0,1,0,0,0,1,1,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.003444819234578484,1.0743940030401862,0.4433858415142135,1,1
830,3006,9685-WKZGT,1,1,0,0,1,0,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7307358986425606,0.36339867003852466,-0.5259004499190157,1,1
831,3907,2139-FQHLM,1,0,0,0,1,0,0,1,1,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5267968103433552,0.8652777286279327,-0.234367273078886,0,0
832,4870,5825-XJOCM,1,0,0,1,1,1,1,1,0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6560499017920354,0.010410398830641055,0.37653617554785207,0,0
833,3845,0004-TLHLJ,1,0,0,0,1,0,0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.138614075240971,0.3282671359372662,-0.8672152929043082,1,1
834,262,7529-ZDFXI,1,1,1,0,1,0,1,0,0,0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0231402607306048,0.8619318682373365,1.2299361666077844,0,0
835,4871,6848-YLDFR,1,0,1,1,1,0,1,0,1,1,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.063928078390446,0.3717633210150148,0.9479303653292231,0,0
836,6902,5820-PTRYM,0,1,1,0,1,1,1,1,1,0,0,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9823524430707639,0.14591774464978113,0.8184303031937794,0,0
837,192,2984-RGEYA,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5125940726486977,-1.4835162655704972,-0.3729883298277744,0,0
838,6220,6434-TTGJP,1,0,1,1,0,1,1,1,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.8938871692819248,-0.3475966629631368,-0.7587793099132802,0,0
